domain_id,role,opponent,opponent_seen,score,utility,opp_utility,nash,agreement,rounds,predicted_e,social_welfare,pareto_dist,kalai_dist
domain01,A,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,NiceNegotiator,False,0.7857081014499999,1.0,0.28569367149999997,0.28569367149999997,True,1,0.5,1.2856936715,0.0,0.524298954622089
domain01,A,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,A,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,NiceNegotiator,False,0.8219830720599999,0.9999999999999999,0.4066102402,0.4066102401999999,True,1,0.5,1.4066102401999998,0.1209165687,0.4220653336964448
domain01,B,RandomNegotiator,False,0.8219830720599999,0.9999999999999999,0.4066102402,0.4066102401999999,True,1,0.5,1.4066102401999998,0.1209165687,0.4220653336964448
domain01,B,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain01,B,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,ConcederTBNegotiator,True,0.8657532784299999,1.0,0.5525109281,0.5525109281,True,1,0.5,1.5525109281,0.0,0.34900447602845197
domain02,A,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,NiceNegotiator,False,0.8657532784299999,1.0,0.5525109281,0.5525109281,True,1,0.5,1.5525109281,0.0,0.34900447602845197
domain02,A,RandomNegotiator,False,0.8657532784299999,1.0,0.5525109281,0.5525109281,True,1,0.5,1.5525109281,0.0,0.34900447602845197
domain02,A,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,A,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,ConcederTBNegotiator,True,0.8680188719799998,0.9999999999999999,0.5600629066,0.5600629065999999,True,1,0.5,1.5600629065999998,0.007551978500000001,0.3420498867833844
domain02,B,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,NiceNegotiator,False,0.8680188719799998,0.9999999999999999,0.5600629066,0.5600629065999999,True,1,0.5,1.5600629065999998,0.007551978500000001,0.3420498867833844
domain02,B,RandomNegotiator,False,0.8680188719799998,0.9999999999999999,0.5600629066,0.5600629065999999,True,1,0.5,1.5600629065999998,0.007551978500000001,0.3420498867833844
domain02,B,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain02,B,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,NiceNegotiator,False,0.74632379851,1.0,0.1544126617,0.1544126617,True,1,0.5,1.1544126617,0.0,0.6005541192700987
domain03,A,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,A,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,NiceNegotiator,False,0.7522555103799999,1.0,0.1741850346,0.1741850346,True,1,0.5,1.1741850346,0.0197723729,0.5852915502504255
domain03,B,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain03,B,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,NiceNegotiator,False,0.7444008903999999,1.0,0.14800296799999998,0.14800296799999998,True,1,0.5,1.148002968,0.0,0.6076210687596552
domain04,A,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,A,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,NiceNegotiator,False,0.7351616881299998,0.9999999999999999,0.1172056271,0.11720562709999999,True,1,0.5,1.1172056271,0.030797340899999984,0.633504087919503
domain04,B,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain04,B,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,NiceNegotiator,False,0.8204541543999998,0.9999999999999999,0.401513848,0.40151384799999995,True,1,0.5,1.401513848,0.0,0.4310192429801294
domain05,A,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,A,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,MiCRONegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,NiceNegotiator,False,0.7978465700199999,1.0,0.32615523339999997,0.32615523339999997,True,1,0.5,1.3261552334,0.07535861460000004,0.486567161535771
domain05,B,RandomNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,ToughNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,SimpleTitForTatNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,TopFractionNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain05,B,FirstOfferOrientedTBNegotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,AspirationNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,BoulwareTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,NaiveTitForTatNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,TimeBasedConcedingNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,BOA_Boulware,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,LinearTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,ConcederTBNegotiator,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,BOA_Hardliner,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,BOA_Conceder,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,BOA_Moderate,True,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
domain06,A,Group2_Negotiator,False,0.32799999999999996,0.4,0.4,0.16000000000000003,False,1,0.5,0.8,,
